apiVersions,capabilities,capacity,costs,family,kind,locationInfo,locations,InstanceType,resourceType,restrictions,size,tier,Region,Price,AcceleratorName,AcceleratorCount
,"[{'name': 'MaxResourceVolumeMB', 'value': '8192'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '2'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '4'}, {'name': 'MaxDataDiskCount', 'value': '8'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'HibernationSupported', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '2'}, {'name': 'ACUs', 'value': '210'}, {'name': 'vCPUsPerCore', 'value': '1'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '8000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '67108864'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '67108864'}, {'name': 'CachedDiskBytes', 'value': '25769803776'}, {'name': 'UncachedDiskIOPS', 'value': '6400'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '100663296'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'False'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '2'}]",,,standardFSFamily,,"[{'location': 'westus2', 'zoneDetails': [{'Name': ['1', '3', '2'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['1', '3', '2']}]",['westus2'],Standard_F2s,virtualMachines,[],F2s,Standard,westus2,0.099,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '16384'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '2'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '4'}, {'name': 'MaxDataDiskCount', 'value': '4'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'HibernationSupported', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '2'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '4000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '32505856'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '32505856'}, {'name': 'CachedDiskBytes', 'value': '34359738368'}, {'name': 'UncachedDiskIOPS', 'value': '3200'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '49283072'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '2'}]",,,standardFSv2Family,,"[{'location': 'centralus', 'zoneDetails': [{'Name': ['1', '2', '3'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['1', '2', '3']}]",['centralus'],Standard_F2s_v2,virtualMachines,[],F2s_v2,Standard,centralus,0.102,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '16384'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '2'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '4'}, {'name': 'MaxDataDiskCount', 'value': '4'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'HibernationSupported', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '2'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '4000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '32505856'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '32505856'}, {'name': 'CachedDiskBytes', 'value': '34359738368'}, {'name': 'UncachedDiskIOPS', 'value': '3200'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '49283072'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '2'}]",,,standardFSv2Family,,"[{'location': 'eastus', 'zoneDetails': [{'Name': ['2', '1', '3'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['2', '1', '3']}]",['eastus'],Standard_F2s_v2,virtualMachines,[],F2s_v2,Standard,eastus,0.0846,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '16384'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '2'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '4'}, {'name': 'MaxDataDiskCount', 'value': '4'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'HibernationSupported', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '2'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '4000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '32505856'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '32505856'}, {'name': 'CachedDiskBytes', 'value': '34359738368'}, {'name': 'UncachedDiskIOPS', 'value': '3200'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '49283072'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '2'}]",,,standardFSv2Family,,"[{'location': 'eastus2', 'zoneDetails': [{'Name': ['2', '1', '3'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['2', '1', '3']}]",['eastus2'],Standard_F2s_v2,virtualMachines,[],F2s_v2,Standard,eastus2,0.0846,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '16384'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '2'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '4'}, {'name': 'MaxDataDiskCount', 'value': '4'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'HibernationSupported', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '2'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '4000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '32505856'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '32505856'}, {'name': 'CachedDiskBytes', 'value': '34359738368'}, {'name': 'UncachedDiskIOPS', 'value': '3200'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '49283072'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '2'}, {'name': 'UltraSSDAvailable', 'value': 'True'}]",,,standardFSv2Family,,"[{'location': 'northcentralus', 'zoneDetails': [], 'zones': []}]",['northcentralus'],Standard_F2s_v2,virtualMachines,[],F2s_v2,Standard,northcentralus,0.085,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '16384'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '2'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '4'}, {'name': 'MaxDataDiskCount', 'value': '4'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'HibernationSupported', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '2'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '4000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '32505856'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '32505856'}, {'name': 'CachedDiskBytes', 'value': '34359738368'}, {'name': 'UncachedDiskIOPS', 'value': '3200'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '49283072'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '2'}, {'name': 'UltraSSDAvailable', 'value': 'True'}]",,,standardFSv2Family,,"[{'location': 'southcentralus', 'zoneDetails': [{'Name': ['3'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['3', '1', '2']}]",['southcentralus'],Standard_F2s_v2,virtualMachines,[],F2s_v2,Standard,southcentralus,0.102,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '16384'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '2'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '4'}, {'name': 'MaxDataDiskCount', 'value': '4'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'HibernationSupported', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '2'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '4000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '32505856'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '32505856'}, {'name': 'CachedDiskBytes', 'value': '34359738368'}, {'name': 'UncachedDiskIOPS', 'value': '3200'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '49283072'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '2'}, {'name': 'UltraSSDAvailable', 'value': 'True'}]",,,standardFSv2Family,,"[{'location': 'westus', 'zoneDetails': [], 'zones': []}]",['westus'],Standard_F2s_v2,virtualMachines,[],F2s_v2,Standard,westus,0.106,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '16384'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '2'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '4'}, {'name': 'MaxDataDiskCount', 'value': '4'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'HibernationSupported', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '2'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '4000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '32505856'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '32505856'}, {'name': 'CachedDiskBytes', 'value': '34359738368'}, {'name': 'UncachedDiskIOPS', 'value': '3200'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '49283072'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '2'}]",,,standardFSv2Family,,"[{'location': 'westus2', 'zoneDetails': [{'Name': ['1', '3', '2'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['1', '3', '2']}]",['westus2'],Standard_F2s_v2,virtualMachines,[],F2s_v2,Standard,westus2,0.0846,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '262144'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '32'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '64'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '32'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '64000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '536870912'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '536870912'}, {'name': 'CachedDiskBytes', 'value': '549755813888'}, {'name': 'UncachedDiskIOPS', 'value': '51200'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '786432000'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}]",,,standardFSv2Family,,"[{'location': 'centralus', 'zoneDetails': [{'Name': ['1', '2', '3'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['1', '2', '3']}]",['centralus'],Standard_F32s_v2,virtualMachines,[],F32s_v2,Standard,centralus,1.632,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '262144'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '32'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '64'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '32'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '64000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '536870912'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '536870912'}, {'name': 'CachedDiskBytes', 'value': '549755813888'}, {'name': 'UncachedDiskIOPS', 'value': '51200'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '786432000'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}]",,,standardFSv2Family,,"[{'location': 'eastus', 'zoneDetails': [{'Name': ['2', '1', '3'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['2', '1', '3']}]",['eastus'],Standard_F32s_v2,virtualMachines,[],F32s_v2,Standard,eastus,1.353,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '262144'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '32'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '64'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '32'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '64000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '536870912'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '536870912'}, {'name': 'CachedDiskBytes', 'value': '549755813888'}, {'name': 'UncachedDiskIOPS', 'value': '51200'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '786432000'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}]",,,standardFSv2Family,,"[{'location': 'eastus2', 'zoneDetails': [{'Name': ['2', '1', '3'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['2', '1', '3']}]",['eastus2'],Standard_F32s_v2,virtualMachines,[],F32s_v2,Standard,eastus2,1.353,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '262144'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '32'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '64'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '32'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '64000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '536870912'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '536870912'}, {'name': 'CachedDiskBytes', 'value': '549755813888'}, {'name': 'UncachedDiskIOPS', 'value': '51200'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '786432000'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}, {'name': 'UltraSSDAvailable', 'value': 'True'}]",,,standardFSv2Family,,"[{'location': 'northcentralus', 'zoneDetails': [], 'zones': []}]",['northcentralus'],Standard_F32s_v2,virtualMachines,[],F32s_v2,Standard,northcentralus,1.36,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '262144'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '32'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '64'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '32'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '64000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '536870912'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '536870912'}, {'name': 'CachedDiskBytes', 'value': '549755813888'}, {'name': 'UncachedDiskIOPS', 'value': '51200'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '786432000'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}, {'name': 'UltraSSDAvailable', 'value': 'True'}]",,,standardFSv2Family,,"[{'location': 'southcentralus', 'zoneDetails': [{'Name': ['3'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['3', '1', '2']}]",['southcentralus'],Standard_F32s_v2,virtualMachines,[],F32s_v2,Standard,southcentralus,1.632,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '262144'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '32'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '64'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '32'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '64000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '536870912'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '536870912'}, {'name': 'CachedDiskBytes', 'value': '549755813888'}, {'name': 'UncachedDiskIOPS', 'value': '51200'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '786432000'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}, {'name': 'UltraSSDAvailable', 'value': 'True'}]",,,standardFSv2Family,,"[{'location': 'westus', 'zoneDetails': [], 'zones': []}]",['westus'],Standard_F32s_v2,virtualMachines,[],F32s_v2,Standard,westus,1.696,,
,"[{'name': 'MaxResourceVolumeMB', 'value': '262144'}, {'name': 'OSVhdSizeMB', 'value': '1047552'}, {'name': 'vCPUs', 'value': '32'}, {'name': 'MemoryPreservingMaintenanceSupported', 'value': 'True'}, {'name': 'HyperVGenerations', 'value': 'V1,V2'}, {'name': 'MemoryGB', 'value': '64'}, {'name': 'MaxDataDiskCount', 'value': '32'}, {'name': 'CpuArchitectureType', 'value': 'x64'}, {'name': 'LowPriorityCapable', 'value': 'True'}, {'name': 'PremiumIO', 'value': 'True'}, {'name': 'VMDeploymentTypes', 'value': 'IaaS'}, {'name': 'vCPUsAvailable', 'value': '32'}, {'name': 'ACUs', 'value': '195'}, {'name': 'vCPUsPerCore', 'value': '2'}, {'name': 'CombinedTempDiskAndCachedIOPS', 'value': '64000'}, {'name': 'CombinedTempDiskAndCachedReadBytesPerSecond', 'value': '536870912'}, {'name': 'CombinedTempDiskAndCachedWriteBytesPerSecond', 'value': '536870912'}, {'name': 'CachedDiskBytes', 'value': '549755813888'}, {'name': 'UncachedDiskIOPS', 'value': '51200'}, {'name': 'UncachedDiskBytesPerSecond', 'value': '786432000'}, {'name': 'EphemeralOSDiskSupported', 'value': 'True'}, {'name': 'EncryptionAtHostSupported', 'value': 'True'}, {'name': 'CapacityReservationSupported', 'value': 'True'}, {'name': 'AcceleratedNetworkingEnabled', 'value': 'True'}, {'name': 'RdmaEnabled', 'value': 'False'}, {'name': 'MaxNetworkInterfaces', 'value': '8'}]",,,standardFSv2Family,,"[{'location': 'westus2', 'zoneDetails': [{'Name': ['1', '3', '2'], 'capabilities': [{'name': 'UltraSSDAvailable', 'value': 'True'}], 'name': None}], 'zones': ['1', '3', '2']}]",['westus2'],Standard_F32s_v2,virtualMachines,[],F32s_v2,Standard,westus2,1.353,,
